Language,original,english,czech,german,russian,polish,hungarian,italian,spanish,french,chinese,japanese,portuguese,chinesesimp,
STR_RPL_cfgvehicles_m4_plastichndgrd_black0,A black painted basic M4 plastic handguard.,A black painted basic M4 plastic handguard.,A black painted basic M4 plastic handguard.,A black painted basic M4 plastic handguard.,A black painted basic M4 plastic handguard.,A black painted basic M4 plastic handguard.,A black painted basic M4 plastic handguard.,A black painted basic M4 plastic handguard.,A black painted basic M4 plastic handguard.,A black painted basic M4 plastic handguard.,A black painted basic M4 plastic handguard.,A black painted basic M4 plastic handguard.,A black painted basic M4 plastic handguard.,A black painted basic M4 plastic handguard.,
STR_RPL_cfgvehicles_m4_plastichndgrd1,A polymer handguard for M4A1 assault rifle.,A polymer handguard for M4A1 assault rifle.,Polymerové předpažbí na útočnou pušku M4A1.,Polymer-Handschutz für das M4A1-Sturmgewehr.,Полимерная ствольная накладка для автомата M4A1.,Polimerowe łoże do karabinu szturmowego M4A1.,A polymer handguard for M4A1 assault rifle.,Paramani in polimero per il fucile d’assalto M4A1.,Una empuñadura de polímero para el fusil de asalto M4A1.,Un garde-main en polymère pour fusil d'assaut M4A1.,聚合物扶手，適用 M4A1 突擊步槍。,M4A1 アサルトライフルのためのポリマーハンドガード。,A polymer handguard for M4A1 assault rifle.,M4A1 突击步枪的聚合物护手。,
STR_RPL_cfgvehicles_m4_rishndgrd0,M4A1 Rail Handguard,M4A1 Rail Handguard,Předpažbí s lištami M4A1,M4A1-Schienen-Handschutz,Реечное цевьё M4A1,Łoże lufy M4A1,M4A1 Rail Handguard,Paramani da scanalatura M4A1,Empuñadura de riel M4A1,Garde-main à rail de M4A1,M4A1 導軌扶手,M4A1 レールハンドガード,M4A1 Rail Handguard,M4A1 钢轨护手,
STR_RPL_cfgvehicles_m4_rishndgrd_green0,"A green painted M4A1 handguard that provides a base for the rail based attachment system. It provides 4 picatinny rails for mounting lights, lasers, bipods, grips, and optics.","A green painted M4A1 handguard that provides a base for the rail based attachment system. It provides 4 picatinny rails for mounting lights, lasers, bipods, grips, and optics.","A green painted M4A1 handguard that provides a base for the rail based attachment system. It provides 4 picatinny rails for mounting lights, lasers, bipods, grips, and optics.","A green painted M4A1 handguard that provides a base for the rail based attachment system. It provides 4 picatinny rails for mounting lights, lasers, bipods, grips, and optics.","A green painted M4A1 handguard that provides a base for the rail based attachment system. It provides 4 picatinny rails for mounting lights, lasers, bipods, grips, and optics.","A green painted M4A1 handguard that provides a base for the rail based attachment system. It provides 4 picatinny rails for mounting lights, lasers, bipods, grips, and optics.","A green painted M4A1 handguard that provides a base for the rail based attachment system. It provides 4 picatinny rails for mounting lights, lasers, bipods, grips, and optics.","A green painted M4A1 handguard that provides a base for the rail based attachment system. It provides 4 picatinny rails for mounting lights, lasers, bipods, grips, and optics.","A green painted M4A1 handguard that provides a base for the rail based attachment system. It provides 4 picatinny rails for mounting lights, lasers, bipods, grips, and optics.","A green painted M4A1 handguard that provides a base for the rail based attachment system. It provides 4 picatinny rails for mounting lights, lasers, bipods, grips, and optics.","A green painted M4A1 handguard that provides a base for the rail based attachment system. It provides 4 picatinny rails for mounting lights, lasers, bipods, grips, and optics.","A green painted M4A1 handguard that provides a base for the rail based attachment system. It provides 4 picatinny rails for mounting lights, lasers, bipods, grips, and optics.","A green painted M4A1 handguard that provides a base for the rail based attachment system. It provides 4 picatinny rails for mounting lights, lasers, bipods, grips, and optics.","A green painted M4A1 handguard that provides a base for the rail based attachment system. It provides 4 picatinny rails for mounting lights, lasers, bipods, grips, and optics.",
STR_RPL_cfgvehicles_m4_rishndgrd_black0,"A black painted M4A1 handguard that provides a base for the rail based attachment system. It provides 4 picatinny rails for mounting lights, lasers, bipods, grips, and optics.","A black painted M4A1 handguard that provides a base for the rail based attachment system. It provides 4 picatinny rails for mounting lights, lasers, bipods, grips, and optics.","A black painted M4A1 handguard that provides a base for the rail based attachment system. It provides 4 picatinny rails for mounting lights, lasers, bipods, grips, and optics.","A black painted M4A1 handguard that provides a base for the rail based attachment system. It provides 4 picatinny rails for mounting lights, lasers, bipods, grips, and optics.","A black painted M4A1 handguard that provides a base for the rail based attachment system. It provides 4 picatinny rails for mounting lights, lasers, bipods, grips, and optics.","A black painted M4A1 handguard that provides a base for the rail based attachment system. It provides 4 picatinny rails for mounting lights, lasers, bipods, grips, and optics.","A black painted M4A1 handguard that provides a base for the rail based attachment system. It provides 4 picatinny rails for mounting lights, lasers, bipods, grips, and optics.","A black painted M4A1 handguard that provides a base for the rail based attachment system. It provides 4 picatinny rails for mounting lights, lasers, bipods, grips, and optics.","A black painted M4A1 handguard that provides a base for the rail based attachment system. It provides 4 picatinny rails for mounting lights, lasers, bipods, grips, and optics.","A black painted M4A1 handguard that provides a base for the rail based attachment system. It provides 4 picatinny rails for mounting lights, lasers, bipods, grips, and optics.","A black painted M4A1 handguard that provides a base for the rail based attachment system. It provides 4 picatinny rails for mounting lights, lasers, bipods, grips, and optics.","A black painted M4A1 handguard that provides a base for the rail based attachment system. It provides 4 picatinny rails for mounting lights, lasers, bipods, grips, and optics.","A black painted M4A1 handguard that provides a base for the rail based attachment system. It provides 4 picatinny rails for mounting lights, lasers, bipods, grips, and optics.","A black painted M4A1 handguard that provides a base for the rail based attachment system. It provides 4 picatinny rails for mounting lights, lasers, bipods, grips, and optics.",
STR_RPL_cfgvehicles_m4_rishndgrd1,A rail handguard for M4A1 assault rifle. Allows mounting of additional accessories.,A rail handguard for M4A1 assault rifle. Allows mounting of additional accessories.,Předpažbí s lištami na útočnou pušku M4A1. Umožňuje namontování dalších doplňků.,Schienen-Handschutz für das M4A1-Sturmgewehr. Ermöglicht Anbringung weiterer Zubehörteile.,Реечная ствольная накладка для автомата M4A1. Позволяет устанавливать различные приспособления.,Łoże do karabinu szturmowego M4A1. Umożliwia doczepianie dodatkowych akcesoriów.,A rail handguard for M4A1 assault rifle. Allows mounting of additional accessories.,Paramani da scanalatura per il fucile d’assalto M4A1. Consente di montare ulteriori accessori.,Una empuñadura de riel para el fusil de asalto M4A1. Se le pueden enganchar accesorios adicionales.,Un garde-main pour le fusil d'assaut M4A1. Le rail permet l'ajout d'accessoires.,導軌扶手，適用 M4A1 突擊步槍。可額外加裝配件。,M4A1 アサルトライフルのためのレールハンドガード。追加で付属品を取り付けることができる。,A rail handguard for M4A1 assault rifle. Allows mounting of additional accessories.,M4A1 突击步枪的钢轨护手。可安装额外的附件。,
STR_RPL_cfgvehicles_m4_mphndgrd0,M4A1 MP Handguard,M4A1 MP Handguard,Předpažbí M4A1 MP,M4A1-MP-Handschutz,Цевьё MP для M4A1,Łoże lufy MP M4A1,M4A1 MP Handguard,Paramani MP M4A1,Empuñadura para M4A1 MP,Garde-main MP de M4A1,M4A1 MP 扶手,M4A1 MP ハンドガード,M4A1 MP Handguard,M4A1 MP 护手,
STR_RPL_cfgvehicles_m4_mphndgrd_green0,A green painted CMag M4 handguard.,A green painted CMag M4 handguard.,A green painted CMag M4 handguard.,A green painted CMag M4 handguard.,A green painted CMag M4 handguard.,A green painted CMag M4 handguard.,A green painted CMag M4 handguard.,A green painted CMag M4 handguard.,A green painted CMag M4 handguard.,A green painted CMag M4 handguard.,A green painted CMag M4 handguard.,A green painted CMag M4 handguard.,A green painted CMag M4 handguard.,A green painted CMag M4 handguard.,
STR_RPL_cfgvehicles_m4_mphndgrd_black0,A black painted CMag M4 handguard.,A black painted CMag M4 handguard.,A black painted CMag M4 handguard.,A black painted CMag M4 handguard.,A black painted CMag M4 handguard.,A black painted CMag M4 handguard.,A black painted CMag M4 handguard.,A black painted CMag M4 handguard.,A black painted CMag M4 handguard.,A black painted CMag M4 handguard.,A black painted CMag M4 handguard.,A black painted CMag M4 handguard.,A black painted CMag M4 handguard.,A black painted CMag M4 handguard.,
STR_RPL_cfgvehicles_m4_mphndgrd1,A MP series handguard for M4A1 assault rifle.,A MP series handguard for M4A1 assault rifle.,Předpažbí série MP na útočnou pušku M4A1.,Ein Handschutz der MP-Serie für das M4A1-Sturmgewehr.,Ствольная накладка серии MP для автомата M4A1.,Łoże z serii MP do karabinu szturmowego M4A1.,A MP series handguard for M4A1 assault rifle.,Paramani serie MP per il fucile d’assalto M4A1.,Una empuñadura de serie MP para el fusil de asalto M4A1.,Un garde-main de la série MP pour le fusil d'assaut M4A1.,MP 系列扶手，適用 M4A1 突擊步槍。,M4A1 アサルトライフルのための MP シリーズハンドガード。,A MP series handguard for M4A1 assault rifle.,M4A1 突击步枪的 MP 系列护手。,
STR_RPL_cfgvehicles_ak_woodhndgrd0,AK Wooden Handguard,AK Wooden Handguard,Dřevěné předpažbí AK,AK-Handschutz (Holz),Деревянное цевьё AK,Drewniane łoże lufy AK,AK Wooden Handguard,Paramani in legno AK,Empuñadura de madera AK,Garde-main en bois de AK,AK 木質扶手,AK 木製ハンドガード,AK Wooden Handguard,AK 木制护手,
STR_RPL_cfgvehicles_ak_woodhndgrd_camo0,A camo painted basic wooden handguard for A-K based rifles.,A camo painted basic wooden handguard for A-K based rifles.,A camo painted basic wooden handguard for A-K based rifles.,A camo painted basic wooden handguard for A-K based rifles.,A camo painted basic wooden handguard for A-K based rifles.,A camo painted basic wooden handguard for A-K based rifles.,A camo painted basic wooden handguard for A-K based rifles.,A camo painted basic wooden handguard for A-K based rifles.,A camo painted basic wooden handguard for A-K based rifles.,A camo painted basic wooden handguard for A-K based rifles.,A camo painted basic wooden handguard for A-K based rifles.,A camo painted basic wooden handguard for A-K based rifles.,A camo painted basic wooden handguard for A-K based rifles.,A camo painted basic wooden handguard for A-K based rifles.,
STR_RPL_cfgvehicles_ak_woodhndgrd_black0,A black painted basic wooden handguard for A-K based rifles.,A black painted basic wooden handguard for A-K based rifles.,A black painted basic wooden handguard for A-K based rifles.,A black painted basic wooden handguard for A-K based rifles.,A black painted basic wooden handguard for A-K based rifles.,A black painted basic wooden handguard for A-K based rifles.,A black painted basic wooden handguard for A-K based rifles.,A black painted basic wooden handguard for A-K based rifles.,A black painted basic wooden handguard for A-K based rifles.,A black painted basic wooden handguard for A-K based rifles.,A black painted basic wooden handguard for A-K based rifles.,A black painted basic wooden handguard for A-K based rifles.,A black painted basic wooden handguard for A-K based rifles.,A black painted basic wooden handguard for A-K based rifles.,
STR_RPL_cfgvehicles_ak_woodhndgrd1,A wooden handguard for AK based assault rifle.,A wooden handguard for AK based assault rifle.,Dřevěné předpažbí útočné pušky AK.,Ein hölzerner Handschutz für AK-basierte Sturmgewehre.,Деревянная ствольная накладка для автомата системы AK.,Drewniane łoże do karabinu szturmowego AK.,A wooden handguard for AK based assault rifle.,Paramani in legno per fucili d’assalto di derivazione AK.,Una empuñadura de madera para fusiles de asalto tipo AK.,Un garde-main en bois pour les fusils d'assaut de type AK.,木質扶手，適用 AK 系列突擊步槍。,AK ベースのアサルトライフルのための木製のハンドガード。,A wooden handguard for AK based assault rifle.,AK 型突击步枪的木制护手。,
STR_RPL_cfgvehicles_ak74_hndgrd0,AK Wooden Handguard,AK Wooden Handguard,Dřevěné předpažbí AK,AK-Holz-Handschutz,Деревянное цевьё AK,Drewniane łoże lufy AK,AK Wooden Handguard,Paramani in legno AK,Empuñadura de madera AK,Garde-main en bois de AK,AK 木質扶手,AK 木製ハンドガード,AK Wooden Handguard,AK 木制护手,
STR_RPL_cfgvehicles_ak74_hndgrd1,A wooden handguard for AK based assault rifle.,A wooden handguard for AK based assault rifle.,Dřevěné předpažbí útočné pušky AK.,Hölzerner Handschutz für AK-basierte Sturmgewehre.,Деревянная ствольная накладка для автомата системы AK.,Drewniane łoże do karabinu szturmowego AK.,A wooden handguard for AK based assault rifle.,Paramani in legno per fucili d’assalto di derivazione AK.,Una empuñadura de madera para el fusil de asalto tipo AK.,Un garde-main en bois pour les fusils de type AK.,木質扶手，適用 AK 系列突擊步槍。,AK ベースのアサルトライフルのための木製のハンドガード。,A wooden handguard for AK based assault rifle.,AK 型突击步枪的木制护手。,
STR_RPL_cfgvehicles_ak_railhndgrd0,AK Rail Handguard,AK Rail Handguard,Lištové předpažbí AK,AK-Schienenhandschutz,Реечная ствольная накладка AK,Łoże lufy AK,AK Rail Handguard,Paramani da scanalatura AK,Empuñadura de riel AK,Garde-main à rail de AK,AK 導軌扶手,AK レールハンドガード,AK Rail Handguard,AK 钢轨护手,
STR_RPL_cfgvehicles_ak_railhndgrd_green0,"Aftermarket green painted handguard with rails, fits AK based rifles.","Aftermarket green painted handguard with rails, fits AK based rifles.","Aftermarket green painted handguard with rails, fits AK based rifles.","Aftermarket green painted handguard with rails, fits AK based rifles.","Aftermarket green painted handguard with rails, fits AK based rifles.","Aftermarket green painted handguard with rails, fits AK based rifles.","Aftermarket green painted handguard with rails, fits AK based rifles.","Aftermarket green painted handguard with rails, fits AK based rifles.","Aftermarket green painted handguard with rails, fits AK based rifles.","Aftermarket green painted handguard with rails, fits AK based rifles.","Aftermarket green painted handguard with rails, fits AK based rifles.","Aftermarket green painted handguard with rails, fits AK based rifles.","Aftermarket green painted handguard with rails, fits AK based rifles.","Aftermarket green painted handguard with rails, fits AK based rifles.",
STR_RPL_cfgvehicles_ak_railhndgrd_black0,"Aftermarket black painted handguard with rails, fits AK based rifles.","Aftermarket black painted handguard with rails, fits AK based rifles.","Aftermarket black painted handguard with rails, fits AK based rifles.","Aftermarket black painted handguard with rails, fits AK based rifles.","Aftermarket black painted handguard with rails, fits AK based rifles.","Aftermarket black painted handguard with rails, fits AK based rifles.","Aftermarket black painted handguard with rails, fits AK based rifles.","Aftermarket black painted handguard with rails, fits AK based rifles.","Aftermarket black painted handguard with rails, fits AK based rifles.","Aftermarket black painted handguard with rails, fits AK based rifles.","Aftermarket black painted handguard with rails, fits AK based rifles.","Aftermarket black painted handguard with rails, fits AK based rifles.","Aftermarket black painted handguard with rails, fits AK based rifles.","Aftermarket black painted handguard with rails, fits AK based rifles.",
STR_RPL_cfgvehicles_ak_railhndgrd1,A rail handguard for AK based assault rifle. Allows mounting of additional accessories.,A rail handguard for AK based assault rifle. Allows mounting of additional accessories.,Lištové předpažbí útočné pušky AK. Umožňuje namontování dalších doplňků.,Ein Handschutz mit Schiene für AK-basierte Sturmgewehre. Ermöglicht das Anbringen zusätzlicher Aufsätze.,Реечная ствольная накладка для автомата системы AK. Позволяет устанавливать различные приспособления.,Łoże do karabinu szturmowego AK. Umożliwia doczepianie dodatkowych akcesoriów.,A rail handguard for AK based assault rifle. Allows mounting of additional accessories.,Paramani da scanalatura per fucili d’assalto di derivazione AK. Consente di montare ulteriori accessori.,Una empuñadura de riel para fusiles de asalto AK. Se le pueden enganchar accesorios adicionales.,Un garde-main pour les fusils d'assaut de type AK. Le rail permet l'ajout d'accessoires.,導軌扶手，適用 AK 系列突擊步槍。可額外加裝配件。,AK ベースのアサルトライフルのためのレールハンドガード。追加で付属品を取り付けることができる。,A rail handguard for AK based assault rifle. Allows mounting of additional accessories.,AK 型突击步枪的钢轨护手。可安装额外的附件。,
STR_RPL_cfgvehicles_ak_plastichndgrd0,AK Polymer Handguard,AK Polymer Handguard,Polymerové předpažbí AK,AK-Polymer-Handschutz,Полимерная ствольная накладка AK,Polimerowe łoże lufy AK,AK Polymer Handguard,Paramani in polimero AK,Empuñadura de polímero AK,Garde-main polymère de AK,AK 聚合物扶手,AK ポリマーハンドガード,AK Polymer Handguard,AK 聚合物护手,
STR_RPL_cfgvehicles_ak_plastichndgrd1,A polymer handguard for AK based assault rifles.,A polymer handguard for AK based assault rifles.,Polymerové předpažbí na útočné pušky AK.,Ein Polymer-Handschutz für AK-basierte Sturmgewehre.,Полимерная ствольная накладка для автоматов системы AK.,Polimerowe łoże lufy do karabinu szturmowego AK.,A polymer handguard for AK based assault rifles.,Paramani in polimero per fucili d’assalto di derivazione AK.,Una empuñadura de polímero para fusiles de asalto tipo AK.,Un garde-main en polymère pour les fusils d'assaut de type AK.,聚合物扶手，適用 AK 系列突擊步槍。,AK ベースのアサルトライフルのためのポリマーハンドガード。,A polymer handguard for AK based assault rifles.,AK 型突击步枪的聚合物护手。,
STR_RPL_cfgvehicles_mp5_plastichndgrd0,MP5K Polymer Handguard,MP5K Polymer Handguard,Polymerové předpažbí MP5K,MP5K-Polymer-Handschutz,Полимерное цевьё MP5K,Polimerowe łoże lufy MP5K,MP5K Polymer Handguard,Paramani in polimero MP5K,Empuñadura de polímero MP5K,Garde-main polymère de MP5K,MP5K 聚合物扶手,MP5K ポリマーハンドガード,MP5K Polymer Handguard,MP5K 聚合物护手,
STR_RPL_cfgvehicles_mp5_plastichndgrd1,A polymer handguard with vertical grip for MP5K submachine gun.,A polymer handguard with vertical grip for MP5K submachine gun.,Polymerové předpažbí s vertikální rukojetí na samopal MP5K.,Polymer-Handschutz mit vertikalem Griff für die MP5K-Maschinenpistole.,Полимерная ствольная накладка с вертикальным захватом для пистолета-пулемета MP5K.,Polimerowe łoże lufy z pionowym uchwytem do pistoletu maszynowego MP5K.,A polymer handguard with vertical grip for MP5K submachine gun.,Paramani in polimero con impugnatura verticale per mitra MP5K.,Una empuñadura de polímero y agarre vertical para la metralleta MP5K.,Un garde-main en polymère avec manche vertical pour le pistolet mitrailleur MP5K.,聚合物扶手，含垂直握柄，適用 MP5K 機關槍。,MP5K 短機関銃のための垂直のグリップが付いたポリマーハンドガード。,A polymer handguard with vertical grip for MP5K submachine gun.,MP5K 冲锋枪的带垂直握把的聚合物护手。,
STR_RPL_cfgvehicles_mp5_railhndgrd0,MP5K Rail Handguard,MP5K Rail Handguard,Předpažbí s lištami MP5K,MP5K-Schienen-Handschutz,Реечная ствольная накладка MP5K,Łoże MP5K,MP5K Rail Handguard,Paramani da scanalatura MP5K,Empuñadura de riel MP5K,Garde-main à rail de MP5K,MP5K 導軌扶手,MP5K レールハンドガード,MP5K Rail Handguard,MP5K 钢轨护手,
STR_RPL_cfgvehicles_mp5_railhndgrd1,A rail handguard with vertical grip for MP5K submachine gun. Allows mounting of additional accessories.,A rail handguard with vertical grip for MP5K submachine gun. Allows mounting of additional accessories.,Předpažbí s lištami s vertikální rukojetí na samopal MP5K. Umožňuje namontování dalších doplňků.,Schienen-Handschutz mit vertikalem Griff für die MP5K-Maschinenpistole. Ermöglicht Anbringung weiterer Zubehörteile. ,Реечная ствольная накладка с вертикальным захватом для пистолета-пулемета MP5K. Позволяет устанавливать различные приспособления.,Łoże z pionowym uchwytem do pistoletu maszynowego MP5K. Umożliwia doczepianie dodatkowych akcesoriów.,A rail handguard with vertical grip for MP5K submachine gun. Allows mounting of additional accessories.,Paramani da scanalatura con impugnatura verticale per mitra MP5K. Consente di montare ulteriori accessori.,Una empuñadura de riel y agarre vertical para la metralleta MP5K. Se le pueden enganchar accesorios adicionales.,Un garde-main avec manche vertical pour le pistolet mitrailleur MP5K. Le rail permet l'ajout d'accessoires.,導軌扶手，含垂直握柄，適用 MP5K 機關槍。可額外加裝配件。,MP5K 短機関銃のための垂直のグリップが付いたレールハンドガード。追加で付属品を取り付けることができる。,A rail handguard with vertical grip for MP5K submachine gun. Allows mounting of additional accessories.,MP5K 冲锋枪的带垂直握把的钢轨护手。可安装额外的附件。,
STR_RPL_cfgvehicles_m249_hndgrd0,M249 handguard,M249 handguard,Předpažbí kulometu M249,M249 handguard,M249 handguard,M249 handguard,M249 handguard,M249 handguard,M249 handguard,M249 handguard,M249 handguard,M249 handguard,M249 handguard,M249 handguard,
STR_RPL_cfgvehicles_m249_hndgrd1,A classic M249 handguard.,A classic M249 handguard.,Klasické předpažbí pro kulomet M249.,A classic M249 handguard.,A classic M249 handguard.,A classic M249 handguard.,A classic M249 handguard.,A classic M249 handguard.,A classic M249 handguard.,A classic M249 handguard.,A classic M249 handguard.,A classic M249 handguard.,A classic M249 handguard.,A classic M249 handguard.,
STR_RPL_cfgvehicles_atlasbipod0,ATLAS Bipod,ATLAS Bipod,Dvojnožka ATLAS,ATLAS Bipod,ATLAS Bipod,ATLAS Bipod,ATLAS Bipod,ATLAS Bipod,ATLAS Bipod,ATLAS Bipod,ATLAS Bipod,ATLAS Bipod,ATLAS Bipod,ATLAS Bipod,
STR_RPL_cfgvehicles_atlasbipod1,"This bipod provides solid support for longer range engagements. When bipod is deployed and the firer is prone, weapon accuracy is increased dramatically.","This bipod provides solid support for longer range engagements. When bipod is deployed and the firer is prone, weapon accuracy is increased dramatically.","This bipod provides solid support for longer range engagements. When bipod is deployed and the firer is prone, weapon accuracy is increased dramatically.","This bipod provides solid support for longer range engagements. When bipod is deployed and the firer is prone, weapon accuracy is increased dramatically.","This bipod provides solid support for longer range engagements. When bipod is deployed and the firer is prone, weapon accuracy is increased dramatically.","This bipod provides solid support for longer range engagements. When bipod is deployed and the firer is prone, weapon accuracy is increased dramatically.","This bipod provides solid support for longer range engagements. When bipod is deployed and the firer is prone, weapon accuracy is increased dramatically.","This bipod provides solid support for longer range engagements. When bipod is deployed and the firer is prone, weapon accuracy is increased dramatically.","This bipod provides solid support for longer range engagements. When bipod is deployed and the firer is prone, weapon accuracy is increased dramatically.","This bipod provides solid support for longer range engagements. When bipod is deployed and the firer is prone, weapon accuracy is increased dramatically.","This bipod provides solid support for longer range engagements. When bipod is deployed and the firer is prone, weapon accuracy is increased dramatically.","This bipod provides solid support for longer range engagements. When bipod is deployed and the firer is prone, weapon accuracy is increased dramatically.","This bipod provides solid support for longer range engagements. When bipod is deployed and the firer is prone, weapon accuracy is increased dramatically.","This bipod provides solid support for longer range engagements. When bipod is deployed and the firer is prone, weapon accuracy is increased dramatically.",
